$GPRMC,214108.20,A,4629.33172,N,12222.63787,W,33.283,269.51,170119,,,D*4B
$GPRMC,214108.40,A,4629.33172,N,12222.64056,W,33.176,270.22,170119,,,D*44
$GPRMC,214108.60,A,4629.33178,N,12222.64320,W,32.837,271.62,170119,,,D*46
$GPRMC,214108.80,A,4629.33178,N,12222.64586,W,32.839,270.17,170119,,,D*4F
$GPRMC,214109.00,A,4629.33182,N,12222.64853,W,32.937,271.13,170119,,,D*4C
$GPRMC,214109.20,A,4629.33183,N,12222.65120,W,32.938,270.48,170119,,,D*43
$GPRMC,214109.40,A,4629.33178,N,12222.65392,W,33.390,269.29,170119,,,D*4C
$GPRMC,214109.60,A,4629.33178,N,12222.65657,W,32.798,270.06,170119,,,D*4A
$GPRMC,214109.80,A,4629.33180,N,12222.65920,W,32.580,270.54,170119,,,D*40
$GPRMC,214110.00,A,4629.33188,N,12222.66188,W,32.958,272.18,170119,,,D*42
$GPRMC,214110.20,A,4629.33194,N,12222.66450,W,32.579,272.05,170119,,,D*4E
$GPRMC,214110.40,A,4629.33202,N,12222.66712,W,32.453,272.24,170119,,,D*4B
$GPRMC,214110.60,A,4629.33202,N,12222.66975,W,32.469,270.76,170119,,,D*4A
$GPRMC,214110.80,A,4629.33201,N,12222.67239,W,32.684,269.84,170119,,,D*41
$GPRMC,214111.00,A,4629.33202,N,12222.67502,W,32.530,270.28,170119,,,D*46
$GPRMC,214111.20,A,4629.33209,N,12222.67770,W,32.983,271.71,170119,,,D*41
$GPRMC,214111.40,A,4629.33211,N,12222.68043,W,33.499,270.98,170119,,,D*47
$GPRMC,214111.60,A,4629.33211,N,12222.68319,W,33.844,270.38,170119,,,D*4F
$GPRMC,214111.80,A,4629.33215,N,12222.68590,W,33.450,270.90,170119,,,D*49
$GPRMC,214112.00,A,4629.33216,N,12222.68863,W,33.539,270.65,170119,,,D*44
$GPRMC,214112.20,A,4629.33217,N,12222.69138,W,33.686,270.61,170119,,,D*42
$GPRMC,214112.40,A,4629.33218,N,12222.69410,W,33.522,270.43,170119,,,D*49
$GPRMC,214112.60,A,4629.33216,N,12222.69685,W,33.680,270.00,170119,,,D*47
$GPRMC,214112.80,A,4629.33222,N,12222.69953,W,33.243,271.31,170119,,,D*42
$GPRMC,214113.00,A,4629.33230,N,12222.70218,W,32.964,271.98,170119,,,D*48
$GPRMC,214113.20,A,4629.33231,N,12222.70493,W,33.619,271.01,170119,,,D*4A
$GPRMC,214113.40,A,4629.33226,N,12222.70772,W,33.992,269.53,170119,,,D*44
$GPRMC,214113.60,A,4629.33223,N,12222.71049,W,34.085,269.61,170119,,,D*44
$GPRMC,214113.80,A,4629.33229,N,12222.71317,W,33.281,270.98,170119,,,D*47
$GPRMC,214114.00,A,4629.33230,N,12222.71589,W,33.358,270.40,170119,,,D*41
$GPRMC,214114.20,A,4629.33229,N,12222.71863,W,33.669,270.07,170119,,,D*46
$GPRMC,214114.40,A,4629.33228,N,12222.72135,W,33.443,269.73,170119,,,D*49
$GPRMC,214114.60,A,4629.33230,N,12222.72409,W,33.514,270.29,170119,,,D*4C
$GPRMC,214114.80,A,4629.33222,N,12222.72678,W,33.267,267.87,170119,,,D*44
$GPRMC,214115.00,A,4629.33226,N,12222.72946,W,33.127,270.66,170119,,,D*45
$GPRMC,214115.20,A,4629.33229,N,12222.73213,W,33.041,270.43,170119,,,D*44
$GPRMC,214115.40,A,4629.33231,N,12222.73481,W,33.040,270.61,170119,,,D*47
$GPRMC,214115.60,A,4629.33232,N,12222.73745,W,32.794,270.43,170119,,,D*42
$GPRMC,214115.80,A,4629.33234,N,12222.74012,W,32.990,270.50,170119,,,D*40
$GPRMC,214116.00,A,4629.33237,N,12222.74279,W,32.953,270.64,170119,,,D*4F
$GPRMC,214116.20,A,4629.33237,N,12222.74544,W,32.752,270.01,170119,,,D*48
$GPRMC,214116.40,A,4629.33241,N,12222.74809,W,32.741,270.74,170119,,,D*4B
$GPRMC,214116.60,A,4629.33244,N,12222.75072,W,32.558,270.76,170119,,,D*41
$GPRMC,214116.80,A,4629.33245,N,12222.75335,W,32.518,270.35,170119,,,D*4D
$GPRMC,214117.00,A,4629.33247,N,12222.75599,W,32.621,270.29,170119,,,D*42
$GPRMC,214117.20,A,4629.33251,N,12222.75859,W,32.252,270.60,170119,,,D*4B
$GPRMC,214117.40,A,4629.33258,N,12222.76116,W,31.939,271.23,170119,,,D*46
$GPRMC,214117.60,A,4629.33262,N,12222.76374,W,31.912,270.99,170119,,,D*42
$GPRMC,214117.80,A,4629.33262,N,12222.76634,W,32.137,270.43,170119,,,D*46
$GPRMC,214118.00,A,4629.33262,N,12222.76895,W,32.206,270.04,170119,,,D*46
$GPRMC,214118.20,A,4629.33262,N,12222.77154,W,32.010,270.39,170119,,,D*4A
$GPRMC,214118.40,A,4629.33263,N,12222.77410,W,31.643,270.74,170119,,,D*42
$GPRMC,214118.60,A,4629.33263,N,12222.77666,W,31.494,270.83,170119,,,D*43
$GPRMC,214118.80,A,4629.33265,N,12222.77916,W,30.895,270.77,170119,,,D*44
$GPRMC,214119.00,A,4629.33266,N,12222.78164,W,30.597,270.78,170119,,,D*4C
$GPRMC,214119.20,A,4629.33271,N,12222.78406,W,30.097,271.34,170119,,,D*45
$GPRMC,214119.40,A,4629.33273,N,12222.78645,W,29.823,271.32,170119,,,D*4D
$GPRMC,214119.60,A,4629.33277,N,12222.78880,W,29.200,271.70,170119,,,D*41
